RegionCode,RegionOperatorCode,ServiceCode,LineName,Description,StartDate
NE,ANE,NE_Tees_PB2717_X17,X17,"
				BusStationStand12,Middlesbrough - Kingsmead,Eaglescliffe
			",13/07/2017
NE,ANE,NE_Tees_PB2717_X4,X4,"
				BusStation,Whitby - BusStationStand11,Middlesbrough
			",03/09/2017
NE,ARN,NE_410_PB2032_552,552,"
				DSSTyneviewParkStdA,Benton - RegentCentreMetroStdA,RegentCentre
			",22/01/2017
NE,ARN,NE_410_PB2032_553,553,"
				BroomfieldAvenue,BattleHill - RegentCentreMetroStdA,RegentCentre
			",23/07/2017
NE,ARN,NE_410_PB2032_6,6,"
				MonumentPilgrimStN/B,Newcastle(citycentre) - MonumentPilgrimStN/B,Newcastle(citycentre)
			",06/11/2016
NE,BOR,NE_310_PB4249_60,60,"
				o/sRetailPark,Tweedmouth - MarketSquareSouthSt,Duns
			",02/09/2016
NE,CMT,NE_410_PB4179_8X,8X,"
				ClaxheughRoadE,SouthHylton - JohnStreetS/B(24S08),Sunderland(citycentre)
			",23/07/2017
NE,CMT,NE_410_PB4179_99,99,"
				HyltonCastleShopsE,HyltonCastle - HyltonCastleShopsE,HyltonCastle
			",22/05/2016
NE,COM,NE_Tees_PB3967_TR1,TR1,"
				BusStationStand15,Middlesbrough - CollegeClockTowerEntrance,Middlesbrough
			",04/09/2017
NE,DCC,NE_130_0000_216,216,"
				ChurchRoad(Shops)N/B,TrimdonVillage - HightStreet,EasingtonLane
			",31/10/2016
NE,GNE,NE_130_PB3954_PR2cricket,PR2,"
				BelmontParkandRide,Durham - LancasterTerraceW/B,Chester - le - Street
			",16/09/2017
NE,GNE,NE_130_PB3954_X10,X10,"
				EldonSquare - StdA,Newcastle(citycentre) - BusStationStand18,Middlesbrough
			",04/01/2016
NE,GNE,NE_130_PB3954_X30,X30,"
				BusStationstandK,Stanley - EldonSquare - StdF,Newcastle(citycentre)
			",21/05/2017
NE,GNE,NE_310_PB3954_683,683,"
				BusStationStandC,Hexham - BusStationStandE,Hexham
			",23/07/2017
NE,GNE,NE_310_PB3954_686,686,"
				BusStationStandA,Hexham - SycamoreGrove,CastleRoad(Prudhoe)
			",23/07/2017
NE,GNE,NE_310_PB3954_X81,X81,"
				BusStationStandD,Hexham - o/stheFireStation,Alston
			",30/11/2016
NE,GNE,NE_410_PB1954_10A,10A,"
				RockwoodHillEstateN,Greenside - EldonSquare - StdK,Newcastle(citycentre)
			",03/09/2017
NE,GNE,NE_410_PB1954_1A,1A,"
				Seafront - Stop20,WhitleyBay - TheCrescent,Kibblesworth
			",30/04/2017
NE,GNE,NE_410_PB1954_32A,32A,"
				MonumentMarketStW/B.,Newcastle(citycentre) - MonumentMarketStW/B.,Newcastle(citycentre)
			",30/04/2017
NE,GNE,NE_410_PB1954_38,38,"
				TunstallBankEstate,Tunstall - Interchange - StdE,Sunderland(citycentre)
			",22/05/2016
NE,GNE,NE_410_PB1954_41,41,"
				BusStation - StdA,Wallsend - BusStation - StdA,Wallsend
			",19/03/2017
NE,GNE,NE_410_PB1954_47,47,"
				BlackhallMillMillRace,BlackhallMill - EldonSquare - StdK,Newcastle(citycentre)
			",23/07/2017
NE,GNE,NE_410_PB1954_49C,49C,"
				BusStation - StdH,MetroCentre - MetroInterchangeStdF,Gateshead(centre)
			",03/09/2017
NE,GNE,NE_410_PB1954_58,58,"
				Interchange - StdA,Heworth - MonumentNewBridgeStW/B,Newcastle(citycentre)
			",24/07/2016
NE,GNE,NE_410_PB1954_81,81,"
				GalleriesBusStationStdC,Washington - Shopsn/b,Birtley
			",23/07/2017
NE,GNE,NE_410_PB1954_84,84,"
				Interchange - StdE,Heworth - GalleriesBusStationStdC,Washington
			",23/07/2017
NE,GNE,NE_410_PB1954_N56,N56,"
				MonumentNewBridgeStW/B,Newcastle(citycentre) - Interchange - StdN,Sunderland(citycentre)
			",03/09/2017
NE,GNE,NE_410_PB1954_S112,S112,"
				PrimarySchool,WestJesmond - WestgateRoadE(14504),Arthur'sHill
			",01/09/2014
NE,GNE,NE_410_PB1954_S452,S452,"
				StMichael'sPrimarySchool,Houghton - le - Spring - BurnsideEstateSw(28081),Sunniside(Sunderland)
			",01/09/2014
NE,GNE,NE_310_PB3954_688,688,"
				Aldi,Hexham - oppHeritageCentre,Allenheads
			",23/07/2017
NE,GNE,NE_310_PB3954_MG1,MG1,"
				CentralStation - BewickStreetStandN,Newcastle(citycentre) - CloseHouseMastersGolf,HeddonontheWall
			",27/09/2017
NE,GNE,NE_410_PB1954_12,12,"
				EldonSquare - StdE,Newcastle(citycentre) - EldonSquare - StdE,Newcastle(citycentre)
			",21/05/2017
NE,GNE,NE_410_PB1954_2,2,"
				GalleriesBusStationStdB,Washington - VicarageFarmEstateE(29044),Silksworth
			",23/07/2017
NE,GNE,NE_410_PB1954_309,309,"
				BusStationbay4,Blyth - HaymarketBusstation - StdM,Newcastle(citycentre)
			",03/09/2017
NE,GNE,NE_410_PB1954_35A,35A,"
				Broadway(31h07),Houghton - le - Spring - Interchange - StdD,Heworth
			",03/09/2017
NE,GNE,NE_410_PB1954_39,39,"
				PrestburyRoadN(24603),Pennywell - AdmiralWayE/B,DoxfordInternational
			",09/03/2017
NE,GNE,NE_410_PB1954_42A,42A,"
				BusStation - StdB,Wallsend - KingstonParkShops,KingstonPark
			",19/03/2017
NE,GNE,NE_410_PB1954_516,516,"
				McAnanyAvenueN,HartonMoor - ChurchWay - StdS,SouthShields(centre)
			",04/09/2016
NE,GNE,NE_410_PB1954_56A,56A,"
				Interchange - StdN,Sunderland(citycentre) - GalleriesBusStationStdA,Washington
			",03/09/2017
NE,GNE,NE_410_PB1954_69,69,"
				WardleyLane,Wardley - BusStation - StdB,Winlaton
			",28/07/2013
NE,GNE,NE_410_PB1954_69B,69B,"
				QEHosp - QEAvneue(15196),SheriffHill - CrawcrookSw,Crawcrook
			",28/07/2013
NE,GNE,NE_410_PB1954_86,86,"
				BusStation - StdD,Concord - GalleriesBusStationStdF,Washington
			",03/09/2017
NE,GNE,NE_410_PB1954_Q2,Q2,"
				CentralStation - NevilleStW/B08NC93,Newcastle(citycentre) - MetroInterchangeStdN,Gateshead(centre)
			",21/05/2017
NE,GNE,NE_410_PB1954_S450,S450,"
				EastHerringtonBoardInnE(29038),EastHerrington - StRobertOfNewminsterComp,Fatfield
			",01/09/2014
NE,GNE,NE_410_PB1954_S881,S881,"
				StEdmundCampionComp,Wrekenton - SainsburysW,TeamValley
			",01/09/2015
NE,GNE,NE_410_PB2400_8,8,"
				DocksSe,Sunderland - ClaxheughRoadE,SouthHylton
			",21/05/2017
NE,GNE,NE_410_PB2400_9,9,"
				RudyerdStreetStdE,NorthShields(centre) - Interchange - StdR,Sunderland(citycentre)
			",04/06/2017
NE,HCC,NE_410_PB2285_S679,S679,"
				StThomasMoreRcSchool,BillyMill - RedHouseFarmSainsburysE,WestMonkseaton
			",03/09/2017
NE,GNE,NE_130_PB3954_X71,X71,"
				BusStationStandD,Consett - EldonSquare - StdE,Newcastle(citycentre)
			",21/05/2017
NE,GNE,NE_130_PB3954_X72,X72,"
				EldonSquare - StdE,Newcastle(citycentre) - BusStationStandD,Consett
			",21/05/2017
NE,GNE,NE_310_PB3954_10B,10B,"
				StationInterchange,LowPrudhoe - EldonSquare - StdK,Newcastle(citycentre)
			",03/09/2017
NE,GNE,NE_310_PB3954_AD12,AD122,"
				BusStationStandD,Hexham - Railwaystationbusstop,Haltwhistle
			",29/07/2017
NE,GNE,NE_310_PB3954_X122,X122,"
				BusStationStandD,Hexham - Railwaystationbusstop,Haltwhistle
			",14/04/2017
NE,GNE,NE_410_PB1954_1,1,"
				Seafront - Stop20,WhitleyBay - HighStreetN/b,Wrekenton
			",30/04/2017
NE,GNE,NE_410_PB1954_29,29,"
				TheCrescent,Kibblesworth - MetroInterchangeStdC,Gateshead(centre)
			",24/07/2016
NE,GNE,NE_410_PB1954_39A,39A,"
				AdmiralWayE/B,DoxfordInternational - AdmiralWayE/B,DoxfordInternational
			",09/03/2017
NE,GNE,NE_410_PB1954_496,496,"
				SandyLane/GreyStreetE,BrunswickVillage - DSSTyneviewParkStdA,Benton
			",24/07/2016
NE,GNE,NE_410_PB1954_64,64,"
				MetroInterchangeStdF,Gateshead(centre) - MetroInterchangeStdF,Gateshead(centre)
			",03/09/2017
NE,GNE,NE_410_PB1954_67,67,"
				BusStation - StdH,MetroCentre - QEHosp - OldDurhamRdS,SheriffHill
			",27/03/2017
NE,GNE,NE_410_PB1954_93,93,"
				MetroInterchangeStdA,Gateshead(centre) - MetroInterchangeStdN,Gateshead(centre)
			",03/09/2017
NE,GNE,NE_410_PB1954_94,94,"
				MetroInterchangeStdB,Gateshead(centre) - MetroInterchangeStdN,Gateshead(centre)
			",03/09/2017
NE,GNE,NE_410_PB1954_A3,A3,"
				NewcastleShoppingPark,Byker - NewcastleShoppingPark,Byker
			",11/01/2016
NE,GNE,NE_410_PB1954_Q1,Q1,"
				MetroInterchangeStdE,Gateshead(centre) - CentralStation - NevilleStW/B08NC93,Newcastle(citycentre)
			",21/05/2017
NE,GNE,NE_410_PB1954_S525,S525,"
				WhitburnComprehensiveSchool,Whitburn - NevinsonAvenueE/bE(17213),Whiteleas(Tyneandwear)
			",01/09/2015
NE,GNE,NE_410_PB1954_S654,S654,"
				BentonRoad,WestAllotment - GeorgeStephensonHighSchool,Killingworth
			",01/09/2015
NE,GNE,NE_410_PB1954_S677,S677,"
				StThomasMoreRcSchool,BillyMill - StationRoad - Std1,Wallsend(Centre)
			",03/09/2017
NE,GNE,NE_410_PB1954_960,960,"
				DssWaterviewParkE(23930),Pattinson - KeppelStreet - Stop14,SouthShields(centre)
			",30/08/2015
NE,GNE,NE_410_PB1954_Q3,Q3,"
				SageOffices,NewcastleGreatPark - BusStation - StdC,Wallsend
			",03/09/2017
NE,GNE,NE_410_PB1954_S664,S664,"
				BurnsideHighSchool,Wallsend - StationRoadDorsetAvenueS/b,Wallsend
			",03/09/2017
NE,GNE,NE_410_PB1954_S678,S678,"
				WiltshireDrive(09907),HadrianLodge - StThomasMoreRcSchool,BillyMill
			",03/09/2017
NE,GNE,NE_410_PB1954_S686,S686,"
				StThomasMoreRcSchool,BillyMill - JohnSpenceCommunityHighSchool,Preston(Tyneandwear)
			",03/09/2017
NE,GNE,NE_410_PB1954_S687,S687,"
				StThomasMoreRcSchool,BillyMill - StationRoad - Std6,Wallsend(Centre)
			",03/09/2017
NE,GNE,NE_410_PB1954_S859,S859,"
				JosephSwanSchool,Chowdene - HighStreetN/b,Wrekenton
			",01/09/2014
NE,GNE,NE_410_PB2400_593,593,"
				DoxfordTechnologyParkN,DoxfordPark - PallionRetailPark,Pallion
			",21/05/2017
NE,GNE,NE_410_PB2400_700,700,"
				Interchange - StdH,Sunderland(citycentre) - Interchange - StdH,Sunderland(citycentre)
			",08/07/2017
NE,HCC,NE_410_PB2285_S671,S671,"
				StThomasMoreRcSchool,BillyMill - StationRoad - Std6,Wallsend(Centre)
			",03/09/2017
NE,HDG,NE_130_PB2009_71,71,"
				GalgatestdA(3HorseshoesPH),BarnardCastle - VictoriaRd(HealthCentre)SW/B,BarnardCastle
			",28/10/2012
NE,JHC,NE_410_PB1049268_S843,S843,"
				ChowdeneBank,Chowdene - StThomasMoreComp,Winlaton
			",01/09/2017
NE,JHC,NE_410_PB1049268_S885,S885,"
				ShibdonRoadE/b,Blaydon - WinlatonWestLanePrimarySchool,Winlaton
			",03/09/2017
NE,KIN,NE_130_PB2503_794,794,"
				BusStationstandK,Stanley - DSSTyneviewParkStdB,Benton
			",04/09/2016
NE,KIN,NE_410_PB2503_S457,S457,"
				NorthGuards,Whitburn - StRobertOfNewminsterComp,Fatfield
			",03/09/2017
NE,KIN,NE_410_PB2503_S458,S458,"
				StRobertOfNewminsterComp,Fatfield - WheatsheafN/B,SunderlandStadiumofLight
			",03/09/2017
NE,KIN,NE_410_PB2503_S805,S805,"
				NevinsonAvenueW/bE,Whiteleas(Tyneandwear) - EdinburghRoad - GlasgowRoad,BrockleyWhins
			",03/09/2017
NE,KIN,NE_410_PB2503_S834,S834,"
				EmmanuelCollegeE,LobleyHill - Interchange - StdB,Heworth
			",03/09/2017
NE,GNE,NE_410_PB1954_S665,S665,"
				TyneMetCoastRoadCampus,BattleHill - BurnsideHighSchool,Wallsend
			",03/09/2017
NE,GNE,NE_410_PB1954_S676,S676,"
				StThomasMoreRcSchool,BillyMill - StPetersRoadN/bS,HolyCross
			",03/09/2017
NE,GNE,NE_410_PB1954_W1A,W1A,"
				WhitleyBayMetro,WhitleyBay - WhitleyBayMetro,WhitleyBay
			",19/03/2017
NE,GNE,NE_410_PB1954_X27,X27,"
				KeppelStreet - StdA,SouthShields(centre) - HaymarketStMary'sPlaceW/B.,Newcastle(citycentre)
			",10/09/2017
NE,GNE,NE_410_PB1954_X39,X39,"
				CobaltBusinessParkSw,Cobalt - HaymarketBusstation - StdY,Newcastle(citycentre)
			",03/09/2017
NE,GNE,NE_410_PB2400_136,136,"
				Interchange - StdP,Sunderland(citycentre) - Interchange - StdP,Sunderland(citycentre)
			",25/06/2017
NE,GNE,NE_410_PB2400_921,921,"
				EldonSquare - StdB,Newcastle(citycentre) - SouthofNpowerBuildingCygnetWay,RaintonBridgeBusinessPark
			",28/02/2016
NE,HCC,NE_410_PB2285_S151,S151,"
				FrontStreetE(09065),Benton - StTeresa'sPrimarySchool,Heaton
			",03/09/2017
NE,JHC,NE_410_PB1049268_900,900,"
				ParkLaneN/b,Shiremoor - RegentCentreMetroStdA,RegentCentre
			",23/09/2017
NE,JHC,NE_410_PB1049268_S118,S118,"
				NewbigginLaneN/b,Westerhope - KentonSchool,NorthKenton
			",03/09/2017
NE,JHC,NE_410_PB1049268_S131,S131,"
				CoachLaneE/b,Hazlerigg - StCuthbertsRcUpperSchool,Fenham
			",03/09/2017
NE,JHC,NE_410_PB1049268_S849,S849,"
				HighSpenBusStand,HighSpen - KingsmeadowComprehensiveSchool,Dunston
			",01/09/2017
NE,JHC,NE_410_PB1049268_S855,S855,"
				JosephSwanSchool,Chowdene - StEdmundCampionComp,Wrekenton
			",03/09/2017
NE,JHC,NE_410_PB1049268_S889,S889,"
				ScotlandHeadN,Winlaton - WhickhamComprehensiveSchool,Whickham
			",03/09/2017
NE,JHC,NE_410_PB1049268_S890,S890,"
				ChopwellRoad/ConnollyTerraceN,BlackhallMill - WhickhamComprehensiveSchool,Whickham
			",03/09/2017
NE,JHC,NE_410_PB1049268_S891,S891,"
				StThomasMoreComp,Winlaton - WoodsideLaneNe,RytonWoodside
			",03/09/2017
NE,KIN,NE_410_PB2503_S821,S821,"
				StJoseph'sRcComp,Hebburn - FellgateE(16118),Fellgate
			",03/09/2017
NE,KIN,NE_410_PB2503_S826,S826,"
				HartonComprehensiveSchool,Harton(Tyneandwear) - MarsdenGrottoSw,Marsden(Tyneandwear)
			",01/09/2014
NE,DCC,NE_130_0000_726,726,"
				SalvationArmyNE/B,Sacriston - FrontStreetstandE,Chester - le - Street
			",03/05/2015
NE,EDN,NE_130_PB4077_82,82,"
				ClubE/B,WestAuckland - BusStationStandC,BishopAuckland
			",29/10/2011
NE,GCT,NE_410_GHCTX_93A,93A,"
				NestRoadE,Felling - Interchange - StdB,Heworth
			",22/05/2016
NE,GCT,NE_410_GHCTX_S135,S135,"
				SacredHeartRcCompSchool,Fenham - BruntonLaneW/b,EastBrunton
			",01/09/2015
NE,GCT,NE_410_GHCTX_S808,S808,"
				WhitburnComprehensiveSchool,Whitburn - BOLDONLANE - S/B,WestHarton
			",01/09/2015
NE,GCT,NE_410_GHCTX_S820,S820,"
				FalmouthDriveW,LowSimonside - StJoseph'sRcComp,Hebburn
			",01/09/2015
NE,GCT,NE_410_GHCTX_T2,T2,"
				TescoExtra,KingstonPark - TescoExtra,KingstonPark
			",11/03/2013
NE,GNE,NE_130_PB3954_206,206,"
				BusstationstandF,Peterlee - PloughInnE/B,HuttonHenry
			",23/07/2016
NE,GNE,NE_130_PB3954_20A,20A,"
				BusStationstandL,Durham - ChurchWay - StdM,SouthShields(centre)
			",23/07/2017
NE,GNE,NE_130_PB3954_21,21,"
				BusStationstandB,Durham - EldonSquare - StdK,Newcastle(citycentre)
			",20/07/2017
NE,GNE,NE_130_PB3954_78A,78A,"
				BusStationStandC,Consett - Interchange - StdK,Sunderland(citycentre)
			",21/05/2017
NE,GNE,NE_130_PB3954_807,807,"
				WestmorlandRiseNE/B,Peterlee - ShottonHallSchoolSW/B,Peterlee
			",23/07/2017
NE,GNE,NE_130_PB3954_826,826,"
				TempleGardensS/B,Templetown - StBedesSchoolSE/B,Lanchester
			",21/05/2017
NE,GNE,NE_130_PB3954_V1,V1,"
				BusStationStandA,Consett - GloucesterRoadEndSW/B,Delves
			",21/05/2017
NE,GNE,NE_130_PB3954_V2,V2,"
				BusStationStandA,Consett - Briardale(Shops)SW/B,Delves
			",21/05/2017
NE,GNE,NE_130_PB3954_V4,V4,"
				BusStationStandG,Consett - HospitalGatesSW/B,ShotleyBridge
			",21/05/2017
NE,GNE,NE_130_PB3954_X20,X20,"
				BusStationstandL,Durham - ChurchWay - StdM,SouthShields(centre)
			",23/07/2017
NE,GNE,NE_130_PB3954_X21,X21,"
				BusStationStandK,BishopAuckland - EldonSquare - StdF,Newcastle(citycentre)
			",23/07/2017
NE,GNE,NE_130_PB3954_X7,X7,"
				BurdonRoadN/B,Sunderland - DurhamWay/BarnardWyndE/B,OakersidePark
			",23/07/2017
NE,GNE,NE_310_PB3954_185,185,"
				Railwaystationbusstop,Haltwhistle - o/sBridgeInn,Gilsland
			",15/04/2017
NE,JHC,NE_410_PB1049268_S138,S138,"
				WalbottleCampus,Walbottle - NorthWalbottleRoadW/b,NorthWalbottle
			",03/09/2017
NE,JHC,NE_410_PB1049268_S832,S832,"
				EmmanuelCollegeE,LobleyHill - CarrHillRoadE,CarrHill
			",03/09/2017
NE,JHC,NE_410_PB1049268_S839,S839,"
				StThomasMoreComp,Winlaton - BroadwayW/boutsideWansfordWay,Whickham
			",03/09/2017
NE,JHC,NE_410_PB1049268_S845,S845,"
				StThomasMoreComp,Winlaton - LintzfordRoadSw,RowlandsGill
			",03/09/2017
NE,JHC,NE_410_PB1049268_S875,S875,"
				RytonComprehensiveSchool,Ryton - NoelAvenue,WinlatonMill
			",03/09/2017
NE,JHC,NE_410_PB1049268_S893,S893,"
				StrothersRoad,HighSpen - WhickhamComprehensiveSchool,Whickham
			",03/09/2017
NE,JHC,NE_410_PB1049268_S898,S898,"
				WhickhamComprehensiveSchool,Whickham - ScotlandHeadS(13952),Winlaton
			",03/09/2017
NE,JSB,NE_130_PB3982_108,108,"
				BusStationStandG,BishopAuckland - LaburnumGardensSW/B,WearValleyView
			",10/09/2017
NE,KIN,NE_410_PB2503_S542,S542,"
				BoldonComprehensiveSchool,Boldon - PerthAvenueN/b,BrockleyWhins
			",01/09/2017
NE,KIN,NE_410_PB2503_S802,S802,"
				HartonComprehensiveSchool,Harton(Tyneandwear) - WhitburnComprehensiveSchool,Whitburn
			",04/09/2016
NE,KIN,NE_410_PB2503_S820,S820,"
				StJoseph'sRcComp,Hebburn - JohnReidRdEastbound,SouthShields
			",03/09/2017
NE,KIN,NE_410_PB2503_S838,S838,"
				Interchange - StdE,Heworth - EmmanuelCollegeE,LobleyHill
			",03/09/2017
NE,KIN,NE_410_PB2503_S882,S882,"
				StEdmundCampionComp,Wrekenton - MountPleasantE/b,MountPleasant
			",01/09/2014
NE,NGL,NE_410_PB3566_S839,S839,"
				BroadwayE/boppsilverdalewayjunction,Whickham - StThomasMoreComp,Winlaton
			",15/01/2017
NE,NGL,NE_410_PB3566_S861,S861,"
				StThomasMoreComp,Winlaton - StannerfordRoadN,ClaraVale
			",01/09/2014
NE,NGL,NE_410_PB3566_S875,S875,"
				RytonComprehensiveSchool,Ryton - NoelAvenue,WinlatonMill
			",03/09/2017
NE,NGL,NE_410_PB3566_S891,S891,"
				BlackhallMillMillRace,BlackhallMill - StThomasMoreComp,Winlaton
			",01/09/2015
NE,NXM,NE_410_NEXUS_A06,GRN,"
				MetroStationPlat2,StPeters(Sunderland) - MetroStationPlat2,SouthGosforth
			",23/09/2017
NE,PCL,NE_310_PB9957_15,15,"
				oppThreeWheatHeads,Thropton - ShilbottleRoadsouthbound,LionheartEnterprisePark
			",06/11/2016
NE,BOR,NE_310_PB4249_477,477,"
				Railwaystationforecourt,BerwickuponTweed - GreenLaneadjCoachpark,HolyIsland
			",01/03/2016
NE,BSK,NE_310_PM2310_87,87,"
				Coledale,Kelso - LeisureCentre,Tweedmouth
			",01/08/2007
NE,CCC,NE_130_PC2000631_572,572,"
				ClassicCoachesbusdepot,Ravenstonedale - GalgatestdA(3HorseshoesPH),BarnardCastle
			",02/11/2016
NE,FVT,NE_130_PB1051564_213,213,"
				AlhambraNE/B,Fishburn - MillHill(Cummins)S/B,NorthWestInd.Est.
			",28/10/2012
NE,FVT,NE_130_PB1051564_945,945,"
				FlassInnS/B,UshawMoor - ThornFactory,Spennymoor
			",22/05/2016
NE,GCT,NE_410_GHCTX_515,515,"
				Interchange - StdC,Heworth - Interchange - StdC,Heworth
			",27/07/2014
NE,GCT,NE_410_GHCTX_927,927,"
				BusStation - StdE,Jarrow - KoppersWay,Hebburn
			",22/05/2016
NE,GCT,NE_410_GHCTX_R6,R6,"
				BusStation - StdC,Winlaton - StationRoadE/b,RowlandsGill
			",27/07/2014
NE,GCT,NE_410_GHCTX_S139,S139,"
				DameAllan'sSchool,Fenham - WalbottleCampus,Walbottle
			",01/11/2015
NE,GCT,NE_410_GHCTX_TB29,TB29,"
				MetroInterchangeStdC,Gateshead(centre) - MetroInterchangeStdN,Gateshead(centre)
			",26/07/2015
NE,GCT,NE_410_GHCTX_W3,W3,"
				ParkAvenue(05w10),WhitleyBay - ParkAvenue(05w10),WhitleyBay
			",03/09/2017
NE,GNE,NE_130_PB3954_15,15,"
				BusStationStandB,Consett - BusStationstandC,Durham
			",21/05/2017
NE,GNE,NE_130_PB3954_20,20,"
				BusStationstandL,Durham - ChurchWay - StdM,SouthShields(centre)
			",23/07/2017
NE,GNE,NE_130_PB3954_50,50,"
				BusStationstandB,Durham - ChurchWay - StdP,SouthShields(centre)
			",23/07/2017
NE,GNE,NE_130_PB3954_500,500,"
				RailStationbusstopSE/B,Durham - DurhamCountyCricketGroundEntranceStop,Chester - le - Street
			",16/09/2017
NE,GNE,NE_130_PB3954_6,6,"
				BusStationstandD,Stanley - EldonSquare - StdD,Newcastle(citycentre)
			",21/05/2017
NE,GNE,NE_130_PB3954_704,704,"
				BusStationstandF,Stanley - TeesCrescentN/B,Stanley
			",21/05/2017
NE,GNE,NE_130_PB3954_8A,8A,"
				SouthBurnsstandJ,Chester - le - Street - Interchange - StdK,Sunderland(citycentre)
			",23/07/2017
NE,GNE,NE_130_PB3954_X32,X32,"
				BusStationstandK,Stanley - EldonSquare - StdK,Newcastle(citycentre)
			",21/05/2017
NE,GNE,NE_130_PB3954_X5,X5,"
				Interchange - StdL,Sunderland(citycentre) - ASDAStandA,MarinaHartlepool
			",23/07/2017
NE,GNE,NE_410_PB1954_S680,S680,"
				StationRdN,Backworth - StThomasMoreRcSchool,BillyMill
			",03/09/2017
NE,GNE,NE_410_PB2400_237,237,"
				SouthHettonRoadN/bNw(32015),EasingtonLane - TheLimes,Barnwell
			",28/02/2016
NE,GNE,NE_410_PB2400_33,33,"
				FawcettStreet - Ref24S22,Sunderland(citycentre) - VicarageFarmEstateE(29044),Silksworth
			",03/09/2017
NE,GNE,NE_410_PB2400_5,5,"
				ChapterRow - StdJ,SouthShields(centre) - BusStation - StdC,Jarrow
			",06/11/2016
NE,GVT,NE_310_PB7218_266,266,"
				BusStationstandB,Wooler - Memorial,Kirknewton(Northumberland)
			",01/08/2010
NE,HCC,NE_410_PB2285_S18A,S18A,"
				BykerMetroW(15b22),Byker - StMarysComp,Longbenton
			",03/09/2017
NE,HDG,NE_130_PB2009_73,73,"
				WrentnallCottagesNE/B,LangdonBeck - GalgatestdA(3HorseshoesPH),BarnardCastle
			",28/10/2012
NE,JHC,NE_130_PB1049268_B66,B66,"
				StJamesBlvd(CoachStation),Newcastle(citycentre) - CentralDriveNationalExpressCoachfacility,Blackpool
			",07/04/2017
NE,JHC,NE_410_PB1049268_S857,S857,"
				BlaydonWestSchool,Blaydon - HazelTerrace,Blaydon
			",03/09/2017
NE,JHC,NE_410_PB1049268_S876,S876,"
				RytonComprehensiveSchool,Ryton - BankTopW/B,Hamsterley(Derwentside)
			",04/09/2017
NE,JHC,NE_410_PB1049268_S877,S877,"
				RytonComprehensiveSchool,Ryton - RockwoodHillEstateN,Greenside
			",03/09/2017
NE,JSB,NE_130_PB3982_109,109,"
				BusStationStandG,BishopAuckland - TerminusN/B,Oakenshaw
			",10/09/2017
NE,KIN,NE_410_PB2503_S451,S451,"
				BurdonRoadN/B,Sunderland - StRobertOfNewminsterComp,Fatfield
			",03/09/2017
NE,KIN,NE_410_PB2503_S453,S453,"
				StRobertOfNewminsterComp,Fatfield - DurhamRoadS/bS(31057),EastRainton
			",01/09/2014
NE,KIN,NE_410_PB2503_S525,S525,"
				BusStation - StdA,Jarrow - StWilfrid'sCompSchool,Harton(Tyneandwear)
			",03/09/2017
NE,KIN,NE_410_PB2503_S801,S801,"
				WhitburnComprehensiveSchool,Whitburn - BoldonCollieryE(16105),BoldonColliery
			",03/09/2017
NE,KIN,NE_410_PB2503_S815,S815,"
				NorthGuards,Whitburn - StJoseph'sRcComp,Hebburn
			",01/09/2015
NE,KIN,NE_410_PB2503_S864,S864,"
				LordLawsonOfBeamishComp,Birtley - GalleriesBusStationStdE,Washington
			",01/09/2015
NE,NGL,NE_410_PB3566_S868,S868,"
				RytonComprehensiveSchool,Ryton - SpaWellRoadN/b,WinlatonMill
			",04/09/2016
NE,KIN,NE_410_PB2503_S827,S827,"
				HartonComprehensiveSchool,Harton(Tyneandwear) - PalatineSreetEastbound,SouthShields
			",01/09/2014
NE,KIN,NE_410_PB2503_S881,S881,"
				SainsburysE,TeamValley - StEdmundCampionComp,Wrekenton
			",03/09/2017
NE,NGL,NE_410_PB3566_S141,S141,"
				BedeburnRoadN,NewbigginHall - WalbottleCampus,Walbottle
			",01/09/2015
NE,NXM,NE_410_NEXUS_A03,GRN,"
				MetroStation,NewcastleAirport - MetroStationPlat1,Pelaw(Tyneandwear)
			",16/09/2017
NE,NXM,NE_410_NEXUS_A04,GRN,"
				MetroStation,SouthHylton - MetroStationPlat2,SouthGosforth
			",16/09/2017
NE,PBC,NE_310_PB2348_239,239,"
				oppBusinesscentre,Cambois - StJohn'sRoadwestbound,BedlingtonStation
			",03/01/2017
NE,PCL,NE_310_PB9957_808,808,"
				oppPercyArms,Otterburn - StThomasStreetSE/B,Newcastle(citycentre)
			",20/02/2017
NE,PCL,NE_310_PB9957_882,882,"
				BusStationStandE,Hexham - o/sColwellDemesne,Colwell
			",30/11/2016
NE,PHO,NE_410_PB3232_K1,K1,"
				MetroInterchangeStdB,FourLaneEnds - MetroInterchangeStdB,FourLaneEnds
			",25/07/2016
NE,RCBC,NE_Tees_PB1070545_773,773,"
				MarketPlace,Guisborough - MarketPlace,Guisborough
			",05/06/2017
